Date,GOOGL,AAPL,AMZN,BA,C,INTC,JPM,MSFT,NVDA,WFC
2015-05-27,27.612401962280277,29.61135673522949,21.57099914550781,126.65108489990234,41.7605094909668,26.237173080444336,50.82344055175781,41.35797119140625,0.5286394357681274,42.41477966308594
2015-06-01,27.361312866210938,29.274965286254883,21.54599952697754,125.10115814208984,41.44085693359375,26.392831802368164,50.52526473999024,41.02787780761719,0.541710376739502,42.3920783996582
2015-06-04,27.484865188598636,29.010343551635746,21.53899955749512,125.04798889160156,42.110599517822266,25.147523880004883,50.71641159057617,40.272117614746094,0.5346910357475281,42.46772003173828
2015-06-09,27.01008415222168,28.57527542114257,21.27400016784668,124.08264923095705,42.62052536010742,24.32250595092773,51.366329193115234,39.65535736083984,0.529123842716217,42.8913459777832
2015-06-12,27.274627685546875,28.51921272277832,21.496000289916992,126.47394561767578,43.46531295776367,24.376989364624023,52.18446731567383,39.93333435058594,0.5109699368476868,43.18636703491211
2015-06-17,27.23128318786621,28.548364639282227,21.39049911499023,127.03192138671876,43.031517028808594,24.867328643798828,52.100345611572266,39.93333435058594,0.5223461985588074,43.246883392333984
2015-06-22,27.882923126220703,28.61788558959961,21.81450080871582,129.04237365722656,43.34355926513672,25.108612060546875,52.72732925415039,40.15918350219727,0.5271872282028198,43.80665969848633
2015-06-25,27.796735763549805,28.59321403503418,22.0049991607666,126.16397094726562,42.76511764526367,24.898462295532227,52.49029541015625,39.65535736083984,0.5124220252037048,43.246883392333984
2015-06-30,26.904470443725582,28.12900733947754,21.70450019836425,122.8603973388672,42.042110443115234,23.676498413085938,51.80979537963867,38.35233688354492,0.4867647290229797,42.54337310791016
2015-07-06,27.18246078491211,28.25682830810547,21.802000045776367,124.45462799072266,41.92033004760742,23.380735397338867,51.81748580932617,38.56081771850586,0.4882169067859649,42.69466781616211
2015-07-09,27.13413619995117,26.92695999145508,21.71949958801269,126.47394561767578,40.87763977050781,22.51680564880371,50.87857437133789,38.67374038696289,0.4698210954666137,41.98358917236328
